Date,Currency,Category,Product,Rate_Type,Value,Source
2015-08-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.2800269830956023,NBC_Excel
2015-08-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,1.9401023231169594,NBC_Excel
2015-08-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.8847223732330325,NBC_Excel
2015-08-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.33106956209199,NBC_Excel
2015-08-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,18.107107065437493,NBC_Excel
2015-08-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.817058959354098,NBC_Excel
2015-08-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,8.672458312086757,NBC_Excel
2015-08-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,10.624525015606677,NBC_Excel
2015-09-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.07034860276953882,NBC_Excel
2015-09-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,0.0,NBC_Excel
2015-09-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,1.1927834716444061,NBC_Excel
2015-09-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,5.95047429293513,NBC_Excel
2015-09-01,KHR,Loans,Credit Card,Weighted Average on New Amount,0.0,NBC_Excel
2015-09-01,KHR,Loans,Other Loans,Weighted Average on New Amount,0.0,NBC_Excel
2015-09-01,KHR,Loans,Overdraft,Weighted Average on New Amount,9.834531026232392,NBC_Excel
2015-09-01,KHR,Loans,Term Loans,Weighted Average on New Amount,24.921877157402513,NBC_Excel
2015-09-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.15624049631780207,NBC_Excel
2015-09-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2015-09-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,1.4128613742993887,NBC_Excel
2015-09-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,6.918041385079297,NBC_Excel
2015-09-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2015-09-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2015-09-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,11.074947318393797,NBC_Excel
2015-09-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,25.534205471733905,NBC_Excel
2015-09-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.06307082686779586,NBC_Excel
2015-09-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,0.8144166474800639,NBC_Excel
2015-09-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.7020642575964506,NBC_Excel
2015-09-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.4124794308872817,NBC_Excel
2015-09-01,USD,Loans,Credit Card,Weighted Average on New Amount,15.347139508602863,NBC_Excel
2015-09-01,USD,Loans,Other Loans,Weighted Average on New Amount,8.154664892441126,NBC_Excel
2015-09-01,USD,Loans,Overdraft,Weighted Average on New Amount,8.345352175924697,NBC_Excel
2015-09-01,USD,Loans,Term Loans,Weighted Average on New Amount,11.949211758109133,NBC_Excel
2015-09-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.2700387152308465,NBC_Excel
2015-09-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,1.9367766630628658,NBC_Excel
2015-09-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.8980667124090674,NBC_Excel
2015-09-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.365932888261502,NBC_Excel
2015-09-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,17.987844815873075,NBC_Excel
2015-09-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.772352164160848,NBC_Excel
2015-09-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,8.667271425320159,NBC_Excel
2015-09-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,10.74427422092322,NBC_Excel
2015-10-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.03555363933859377,NBC_Excel
2015-10-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,0.0,NBC_Excel
2015-10-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,1.1627540159462535,NBC_Excel
2015-10-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,5.80081461686782,NBC_Excel
2015-10-01,KHR,Loans,Credit Card,Weighted Average on New Amount,0.0,NBC_Excel
2015-10-01,KHR,Loans,Other Loans,Weighted Average on New Amount,0.0,NBC_Excel
2015-10-01,KHR,Loans,Overdraft,Weighted Average on New Amount,10.438483746159374,NBC_Excel
2015-10-01,KHR,Loans,Term Loans,Weighted Average on New Amount,25.417964119874053,NBC_Excel
2015-10-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.14133834244230892,NBC_Excel
2015-10-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2015-10-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,1.3785155939953495,NBC_Excel
2015-10-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,6.918581242830774,NBC_Excel
2015-10-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2015-10-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2015-10-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,12.746730404479543,NBC_Excel
2015-10-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,25.60290588681745,NBC_Excel
2015-10-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.07801145154919029,NBC_Excel
2015-10-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,1.6027897412858045,NBC_Excel
2015-10-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.7315518794202337,NBC_Excel
2015-10-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.1722297193223357,NBC_Excel
2015-10-01,USD,Loans,Credit Card,Weighted Average on New Amount,15.088638862884762,NBC_Excel
2015-10-01,USD,Loans,Other Loans,Weighted Average on New Amount,7.826489468578863,NBC_Excel
2015-10-01,USD,Loans,Overdraft,Weighted Average on New Amount,8.344631277276413,NBC_Excel
2015-10-01,USD,Loans,Term Loans,Weighted Average on New Amount,12.185228245341023,NBC_Excel
2015-10-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.27809316289226355,NBC_Excel
2015-10-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.1780397861803027,NBC_Excel
2015-10-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.9277077894227588,NBC_Excel
2015-10-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.363607659094139,NBC_Excel
2015-10-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,18.439281902271546,NBC_Excel
2015-10-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.756100298890445,NBC_Excel
2015-10-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,8.645284668736428,NBC_Excel
2015-10-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,10.74762495221023,NBC_Excel
2015-11-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.07545020579499147,NBC_Excel
2015-11-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,0.0,NBC_Excel
2015-11-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,1.1703716236466095,NBC_Excel
2015-11-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,6.171590629185404,NBC_Excel
2015-11-01,KHR,Loans,Credit Card,Weighted Average on New Amount,0.0,NBC_Excel
2015-11-01,KHR,Loans,Other Loans,Weighted Average on New Amount,0.0,NBC_Excel
2015-11-01,KHR,Loans,Overdraft,Weighted Average on New Amount,10.737174143102166,NBC_Excel
2015-11-01,KHR,Loans,Term Loans,Weighted Average on New Amount,23.584377945832657,NBC_Excel
2015-11-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.1267234197441056,NBC_Excel
2015-11-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2015-11-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,1.2931445752710617,NBC_Excel
2015-11-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,7.009825552589014,NBC_Excel
2015-11-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2015-11-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2015-11-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,12.08348615909103,NBC_Excel
2015-11-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,25.31549489804664,NBC_Excel
2015-11-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.11237283609415229,NBC_Excel
2015-11-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,1.460399843778571,NBC_Excel
2015-11-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.6728697146693063,NBC_Excel
2015-11-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.251394190260041,NBC_Excel
2015-11-01,USD,Loans,Credit Card,Weighted Average on New Amount,16.795538732969625,NBC_Excel
2015-11-01,USD,Loans,Other Loans,Weighted Average on New Amount,7.382021565334586,NBC_Excel
2015-11-01,USD,Loans,Overdraft,Weighted Average on New Amount,7.989769940702324,NBC_Excel
2015-11-01,USD,Loans,Term Loans,Weighted Average on New Amount,11.16981532090021,NBC_Excel
2015-11-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.2690391758240259,NBC_Excel
2015-11-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.1758382921785215,NBC_Excel
2015-11-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.9189265322363801,NBC_Excel
2015-11-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.29478426512807,NBC_Excel
2015-11-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,18.829763305408942,NBC_Excel
2015-11-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.7312004862220505,NBC_Excel
2015-11-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,8.523400054565396,NBC_Excel
2015-11-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,10.69617306262144,NBC_Excel
2015-12-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.05949643609993663,NBC_Excel
2015-12-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,0.0,NBC_Excel
2015-12-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,1.1706624025567651,NBC_Excel
2015-12-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,5.900631187150703,NBC_Excel
2015-12-01,KHR,Loans,Credit Card,Weighted Average on New Amount,0.0,NBC_Excel
2015-12-01,KHR,Loans,Other Loans,Weighted Average on New Amount,0.0,NBC_Excel
2015-12-01,KHR,Loans,Overdraft,Weighted Average on New Amount,21.599999999999998,NBC_Excel
2015-12-01,KHR,Loans,Term Loans,Weighted Average on New Amount,21.51008924892094,NBC_Excel
2015-12-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.16826161239215964,NBC_Excel
2015-12-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2015-12-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,1.2119880109045174,NBC_Excel
2015-12-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,6.635593756478963,NBC_Excel
2015-12-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2015-12-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2015-12-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,9.28914589594965,NBC_Excel
2015-12-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,24.099707489150767,NBC_Excel
2015-12-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.17466574864119652,NBC_Excel
2015-12-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,1.2448580520260228,NBC_Excel
2015-12-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.6808778743089061,NBC_Excel
2015-12-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.2659081724953762,NBC_Excel
2015-12-01,USD,Loans,Credit Card,Weighted Average on New Amount,17.137101594973032,NBC_Excel
2015-12-01,USD,Loans,Other Loans,Weighted Average on New Amount,7.228347195728933,NBC_Excel
2015-12-01,USD,Loans,Overdraft,Weighted Average on New Amount,7.278086562772837,NBC_Excel
2015-12-01,USD,Loans,Term Loans,Weighted Average on New Amount,10.81505880968841,NBC_Excel
2015-12-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.3472868711739117,NBC_Excel
2015-12-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.1034476401859967,NBC_Excel
2015-12-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.9189049480155145,NBC_Excel
2015-12-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.405971407466149,NBC_Excel
2015-12-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,18.49178445059381,NBC_Excel
2015-12-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.734363727419047,NBC_Excel
2015-12-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,8.384407029150665,NBC_Excel
2015-12-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,10.77085623193994,NBC_Excel
2016-01-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.02416863138135765,NBC_Excel
2016-01-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,0.0,NBC_Excel
2016-01-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,1.4250124906189205,NBC_Excel
2016-01-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,5.6226336627643665,NBC_Excel
2016-01-01,KHR,Loans,Credit Card,Weighted Average on New Amount,0.0,NBC_Excel
2016-01-01,KHR,Loans,Other Loans,Weighted Average on New Amount,0.0,NBC_Excel
2016-01-01,KHR,Loans,Overdraft,Weighted Average on New Amount,9.762135049619285,NBC_Excel
2016-01-01,KHR,Loans,Term Loans,Weighted Average on New Amount,25.26290981374128,NBC_Excel
2016-01-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.15938081866292383,NBC_Excel
2016-01-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2016-01-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,1.3223337491923008,NBC_Excel
2016-01-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,6.891424433735255,NBC_Excel
2016-01-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2016-01-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2016-01-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,10.349368244992883,NBC_Excel
2016-01-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,24.36370594682001,NBC_Excel
2016-01-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.6267001730539054,NBC_Excel
2016-01-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,1.1391918653942643,NBC_Excel
2016-01-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.7676228335615953,NBC_Excel
2016-01-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.3110082989436385,NBC_Excel
2016-01-01,USD,Loans,Credit Card,Weighted Average on New Amount,17.36535435208667,NBC_Excel
2016-01-01,USD,Loans,Other Loans,Weighted Average on New Amount,8.12054422859701,NBC_Excel
2016-01-01,USD,Loans,Overdraft,Weighted Average on New Amount,8.04770215628911,NBC_Excel
2016-01-01,USD,Loans,Term Loans,Weighted Average on New Amount,14.266537529843992,NBC_Excel
2016-01-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.3499512498833924,NBC_Excel
2016-01-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.010781020848994,NBC_Excel
2016-01-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.8301244743279144,NBC_Excel
2016-01-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.270736011839273,NBC_Excel
2016-01-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,18.235846671732737,NBC_Excel
2016-01-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.700202200934912,NBC_Excel
2016-01-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,8.517210586770474,NBC_Excel
2016-01-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,10.587584714051792,NBC_Excel
2016-02-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.04922783879034232,NBC_Excel
2016-02-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,0.0,NBC_Excel
2016-02-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,1.4102351857619024,NBC_Excel
2016-02-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,5.873948058052701,NBC_Excel
2016-02-01,KHR,Loans,Credit Card,Weighted Average on New Amount,0.0,NBC_Excel
2016-02-01,KHR,Loans,Other Loans,Weighted Average on New Amount,0.0,NBC_Excel
2016-02-01,KHR,Loans,Overdraft,Weighted Average on New Amount,10.268413362742573,NBC_Excel
2016-02-01,KHR,Loans,Term Loans,Weighted Average on New Amount,25.768795615449815,NBC_Excel
2016-02-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.14997524121509093,NBC_Excel
2016-02-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2016-02-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,1.3067208089134357,NBC_Excel
2016-02-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,6.784557057707058,NBC_Excel
2016-02-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2016-02-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2016-02-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,10.940335652802723,NBC_Excel
2016-02-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,24.1979403939614,NBC_Excel
2016-02-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.3008052839572537,NBC_Excel
2016-02-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,1.2133211928514098,NBC_Excel
2016-02-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.7414247795500748,NBC_Excel
2016-02-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.3451746101005804,NBC_Excel
2016-02-01,USD,Loans,Credit Card,Weighted Average on New Amount,17.486904464628797,NBC_Excel
2016-02-01,USD,Loans,Other Loans,Weighted Average on New Amount,8.371297189762938,NBC_Excel
2016-02-01,USD,Loans,Overdraft,Weighted Average on New Amount,7.927406789088337,NBC_Excel
2016-02-01,USD,Loans,Term Loans,Weighted Average on New Amount,13.940617710569613,NBC_Excel
2016-02-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.33299861445332113,NBC_Excel
2016-02-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,1.988676980562899,NBC_Excel
2016-02-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.8217726245017662,NBC_Excel
2016-02-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.336947108990335,NBC_Excel
2016-02-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,18.56728561108725,NBC_Excel
2016-02-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.658914615520135,NBC_Excel
2016-02-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,8.477429551091982,NBC_Excel
2016-02-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,10.622985687176978,NBC_Excel
2016-03-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.1655251583034933,NBC_Excel
2016-03-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,0.0,NBC_Excel
2016-03-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,1.249547965701405,NBC_Excel
2016-03-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,6.614123177748023,NBC_Excel
2016-03-01,KHR,Loans,Credit Card,Weighted Average on New Amount,21.6,NBC_Excel
2016-03-01,KHR,Loans,Other Loans,Weighted Average on New Amount,0.0,NBC_Excel
2016-03-01,KHR,Loans,Overdraft,Weighted Average on New Amount,9.879795781350312,NBC_Excel
2016-03-01,KHR,Loans,Term Loans,Weighted Average on New Amount,25.931414179649177,NBC_Excel
2016-03-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.11894505902015012,NBC_Excel
2016-03-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2016-03-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,1.2832269161915273,NBC_Excel
2016-03-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,7.0985426918524706,NBC_Excel
2016-03-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2016-03-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2016-03-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,10.580393668162637,NBC_Excel
2016-03-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,24.291270312588047,NBC_Excel
2016-03-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.3845260337285308,NBC_Excel
2016-03-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,1.632592199021917,NBC_Excel
2016-03-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.8217486685118508,NBC_Excel
2016-03-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.5459986798475676,NBC_Excel
2016-03-01,USD,Loans,Credit Card,Weighted Average on New Amount,15.801984720560727,NBC_Excel
2016-03-01,USD,Loans,Other Loans,Weighted Average on New Amount,7.87249392259193,NBC_Excel
2016-03-01,USD,Loans,Overdraft,Weighted Average on New Amount,8.004051762755935,NBC_Excel
2016-03-01,USD,Loans,Term Loans,Weighted Average on New Amount,13.700449265927746,NBC_Excel
2016-03-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.3164966379520022,NBC_Excel
2016-03-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.0487216799779753,NBC_Excel
2016-03-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.8175044150332872,NBC_Excel
2016-03-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.2842214756319414,NBC_Excel
2016-03-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,18.4439882770687,NBC_Excel
2016-03-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.588960533378193,NBC_Excel
2016-03-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,8.460213846894769,NBC_Excel
2016-03-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,10.727910178733515,NBC_Excel
2016-04-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.2745178621372196,NBC_Excel
2016-04-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,0.0,NBC_Excel
2016-04-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,1.4089327735848602,NBC_Excel
2016-04-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,5.855206553044476,NBC_Excel
2016-04-01,KHR,Loans,Credit Card,Weighted Average on New Amount,0.0,NBC_Excel
2016-04-01,KHR,Loans,Other Loans,Weighted Average on New Amount,0.0,NBC_Excel
2016-04-01,KHR,Loans,Overdraft,Weighted Average on New Amount,10.287971231456208,NBC_Excel
2016-04-01,KHR,Loans,Term Loans,Weighted Average on New Amount,26.18466253051807,NBC_Excel
2016-04-01,KHR,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.13345225928236742,NBC_Excel
2016-04-01,KHR,Deposits,Other Deposits,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2016-04-01,KHR,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,1.2361802202480847,NBC_Excel
2016-04-01,KHR,Deposits,Term Deposits,Weighted Average on Outstanding Amount,6.6846000515293005,NBC_Excel
2016-04-01,KHR,Loans,Credit Card,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2016-04-01,KHR,Loans,Other Loans,Weighted Average on Outstanding Amount,0.0,NBC_Excel
2016-04-01,KHR,Loans,Overdraft,Weighted Average on Outstanding Amount,11.577700591402932,NBC_Excel
2016-04-01,KHR,Loans,Term Loans,Weighted Average on Outstanding Amount,24.29247070744337,NBC_Excel
2016-04-01,USD,Deposits,Demand Deposits,Weighted Average on New Amount,0.29861432090551787,NBC_Excel
2016-04-01,USD,Deposits,Other Deposits,Weighted Average on New Amount,1.715831016368167,NBC_Excel
2016-04-01,USD,Deposits,Saving Deposits,Weighted Average on New Amount,0.9405392024918098,NBC_Excel
2016-04-01,USD,Deposits,Term Deposits,Weighted Average on New Amount,3.2581740654911173,NBC_Excel
2016-04-01,USD,Loans,Credit Card,Weighted Average on New Amount,16.651237382518076,NBC_Excel
2016-04-01,USD,Loans,Other Loans,Weighted Average on New Amount,8.133621735415021,NBC_Excel
2016-04-01,USD,Loans,Overdraft,Weighted Average on New Amount,8.06205295426268,NBC_Excel
2016-04-01,USD,Loans,Term Loans,Weighted Average on New Amount,13.442309437255684,NBC_Excel
2016-04-01,USD,Deposits,Demand Deposits,Weighted Average on Outstanding Amount,0.3156914358689274,NBC_Excel
2016-04-01,USD,Deposits,Other Deposits,Weighted Average on Outstanding Amount,2.153369402602438,NBC_Excel
2016-04-01,USD,Deposits,Saving Deposits,Weighted Average on Outstanding Amount,0.7940100367981299,NBC_Excel
2016-04-01,USD,Deposits,Term Deposits,Weighted Average on Outstanding Amount,4.246607354080269,NBC_Excel
2016-04-01,USD,Loans,Credit Card,Weighted Average on Outstanding Amount,18.32204453930281,NBC_Excel
2016-04-01,USD,Loans,Other Loans,Weighted Average on Outstanding Amount,7.523465807617269,NBC_Excel
2016-04-01,USD,Loans,Overdraft,Weighted Average on Outstanding Amount,8.496012826229881,NBC_Excel
2016-04-01,USD,Loans,Term Loans,Weighted Average on Outstanding Amount,10.687767413709206,NBC_Excel
2016-05-01,KHR,Deposits,Demand Deposits,Weighted Average on New Amount,0.05021557094403281,NBC_Excel
2016-05-01,KHR,Deposits,Other Deposits,Weighted Average on New Amount,0.0,NBC_Excel
2016-05-01,KHR,Deposits,Saving Deposits,Weighted Average on New Amount,1.4201403200657683,NBC_Excel
2016-05-01,KHR,Deposits,Term Deposits,Weighted Average on New Amount,6.379389084509174,NBC_Excel
2016-05-01,KHR,Loans,Credit Card,Weighted Average on New Amount,0.0,NBC_Excel
2016-05-01,KHR,Loans,Other Loans,Weighted Average on New Amount,0.0,NBC_Excel
2016-05-01,KHR,Loans,Overdraft,Weighted Average on New Amount,9.714084317345165,NBC_Excel
2016-05-01,KHR,Loans,Term Loans,Weighted Average on New Amount,25.45621958143779,NBC_Excel
