date,term_loan_rate,term_deposit_rate,spread
2017-04-01,10.10460747915826,4.44265388886654,5.661953590291719
2017-05-01,10.07862877831418,4.390381151031848,5.6882476272823315
2017-06-01,9.562672684568886,4.467653357997132,5.095019326571754
2017-07-01,9.539722812563548,4.395712220851746,5.144010591711802
2017-08-01,9.504945343302946,4.410076392870332,5.094868950432614
2017-09-01,9.484876006498292,4.446574023596973,5.038301982901318
2017-10-01,9.503479514422684,4.4338327321132525,5.069646782309432
2017-11-01,9.514667112380444,4.359709728305532,5.154957384074912
2017-12-01,9.433882632249563,4.4114026233354,5.0224800089141635
2018-01-01,8.824729590556558,4.331325750751463,4.493403839805095
2018-02-01,8.819698951306638,4.515645002558754,4.3040539487478835
2018-03-01,10.130386966957072,4.4793015169768235,5.651085449980249
2018-04-01,10.047781758202948,4.40548255815319,5.6422992000497585
2018-05-01,9.870775082941098,4.389932750500685,5.480842332440413
2018-06-01,10.049982625281585,4.410625043466379,5.639357581815205
2018-07-01,10.000953907878763,4.440099702503041,5.560854205375723
2018-08-01,9.910479044106916,4.450144453645779,5.460334590461137
2018-09-01,9.90633389947947,4.385647223786735,5.520686675692735
2018-10-01,9.800796706155404,4.420332188221146,5.380464517934258
2018-11-01,9.724323442828844,4.285111299683565,5.439212143145279
2018-12-01,9.742178840113612,4.379769159365023,5.362409680748589
2019-01-01,9.640718097444418,4.348031779167616,5.292686318276802
2019-02-01,9.723000374952832,4.348684083394826,5.3743162915580065
2019-03-01,9.636775847904094,4.579721169042075,5.057054678862019
2019-04-01,9.717739635048057,4.317320327037918,5.400419308010139
2019-05-01,9.735839358053394,4.306301885805211,5.429537472248183
2019-06-01,9.70576455543072,4.7809319456985095,4.924832609732211
2019-07-01,9.681688265796016,4.325544942328848,5.356143323467168
2019-08-01,9.588045719372268,4.351430381912946,5.236615337459321
2019-09-01,9.560695990907629,4.377880846501458,5.182815144406171
2019-10-01,9.551367408096478,4.337249864136393,5.214117543960086
2019-11-01,9.510498349119716,4.330815087031112,5.179683262088604
2019-12-01,9.50831633433122,4.335742049139578,5.172574285191641
2020-01-01,9.62207049392316,4.409227294655544,5.212843199267615
2020-02-01,9.50508472924152,4.3711054220297365,5.133979307211784
2020-03-01,9.464179188723984,4.375103040777577,5.089076147946407
2020-04-01,9.625558025995309,4.322424632632046,5.303133393363263
2020-05-01,9.424970514809294,4.351780273044602,5.073190241764692
2020-06-01,9.436585804136698,4.393180826356584,5.0434049777801135
2020-07-01,9.399043961262866,4.342723714357486,5.056320246905379
2020-08-01,9.380248309166484,4.272823857997118,5.107424451169367
2020-09-01,9.305900405406582,4.29749841402798,5.008401991378602
2020-10-01,9.376323126451988,4.256909011151124,5.119414115300864
2020-11-01,9.425322947308882,4.411900163751211,5.013422783557671
2020-12-01,9.360264917622493,4.398846463764026,4.9614184538584665
2021-01-01,9.09200946063526,4.273072075697135,4.818937384938126
2021-02-01,9.25954340706377,4.260608460153602,4.998934946910168
2021-03-01,9.214847828622243,4.392564873013312,4.822282955608931
2021-04-01,9.194334286244692,4.258084084858553,4.936250201386138
2021-05-01,9.1644608778805,4.229934519653349,4.934526358227152
2021-06-01,9.126171391367077,4.298199649196375,4.827971742170702
2021-07-01,9.19188693735522,4.419293471577637,4.772593465777582
2021-08-01,9.169146055780605,4.41856816864917,4.750577887131435
2021-09-01,9.161648907410548,4.3997345648799895,4.761914342530559
2021-10-01,9.116187930511629,4.3678438614760795,4.748344069035549
2021-11-01,9.236066231577142,4.448461376215461,4.787604855361682
2021-12-01,9.18158280203252,4.525458000198443,4.656124801834077
2022-01-01,9.198295838350976,4.684485211023903,4.513810627327073
2022-02-01,9.187435922508644,4.551044171993706,4.636391750514939
2022-03-01,9.18225209895304,4.522711873813896,4.659540225139144
2022-04-01,9.168352819347875,4.60947019012379,4.558882629224086
2022-05-01,8.98470412701411,4.6789677658066395,4.305736361207471
2022-06-01,9.025303387755104,4.7007893177406785,4.324514070014425
2022-07-01,9.158427859453592,4.7665987339031775,4.391829125550415
2022-08-01,9.152665238266785,4.829815612897366,4.322849625369419
2022-09-01,9.16237372977138,4.906093260440664,4.256280469330716
2022-10-01,9.182564817074844,4.987955538939918,4.1946092781349265
2022-11-01,9.184442925969687,5.103170952813728,4.0812719731559595
2022-12-01,9.216534152111684,5.2620087058282605,3.954525446283424
2023-01-01,9.24,5.34,3.9000000000000004
2023-02-01,9.221498438099582,5.462977275536956,3.7585211625626256
2023-03-01,9.248199767902392,5.577865014908273,3.670334752994119
2023-04-01,9.25809312510846,5.654406692178218,3.6036864329302416
2023-05-01,9.269150972000803,5.753141971599005,3.516009000401798
2023-06-01,9.276894650850046,5.848936810485001,3.4279578403650453
2023-07-01,9.301745280310184,5.934227502869454,3.36751777744073
2023-08-01,9.307652868679574,6.010202014805813,3.2974508538737606
2023-09-01,9.727632551589757,6.240239021362989,3.4873935302267682
2023-10-01,9.729805189470282,6.28143303210873,3.4483721573615522
2023-11-01,9.76222224558365,6.250998208812347,3.5112240367713037
2023-12-01,9.752468840055856,6.381120599813723,3.371348240242133
2024-01-01,9.749774254858464,6.400866649924654,3.3489076049338093
2024-02-01,9.755068054385877,6.40965161158006,3.345416442805817
2024-03-01,9.755929018963991,6.396280990645408,3.359648028318583
2024-04-01,9.767003123106823,6.400683408643292,3.366319714463531
2024-05-01,9.914135562906106,6.335096610907594,3.5790389519985117
2024-06-01,9.892770141202682,6.31673443127345,3.576035709929232
2024-07-01,10.005943171029516,6.2520591775706595,3.7538839934588566
2024-08-01,9.934886606075302,6.189185063419238,3.7457015426560645
2024-09-01,9.915716508140198,6.103209626363772,3.812506881776426
2024-10-01,9.92931256612736,6.00510857997512,3.9242039861522393
2024-11-01,9.883851474415348,5.931320183550705,3.952531290864643
2024-12-01,9.87343999511342,5.830214831105078,4.0432251640083425
2025-01-01,9.56863180363355,5.558079163833883,4.010552639799668
2025-02-01,9.890513674724756,5.620497964133274,4.270015710591482
2025-03-01,9.831952067886222,5.530933500545171,4.3010185673410515
2025-04-01,9.835795699517488,5.458709611173597,4.377086088343892
2025-05-01,9.832653629839555,5.367133215694879,4.4655204141446765
2025-06-01,9.814612306512904,5.298252699761373,4.516359606751531
2025-07-01,9.802491786607913,5.2226037382316415,4.579888048376271
2025-08-01,9.74271688427332,5.142262726241096,4.600454158032223
2025-09-01,9.69157597426861,5.092042782242512,4.599533192026097
2025-10-01,9.672959421090365,5.0134955747059475,4.659463846384417
2025-11-01,9.67015035588476,4.939326787832897,4.730823568051862
2025-12-01,9.58747791316746,4.885338172092064,4.702139741075396
