date,term_loan_rate,term_deposit_rate,spread
2020-04-01,8.780692108121228,3.281657714721601,5.499034393399627
2020-05-01,9.42660204222571,3.3255396666020287,6.101062375623681
2020-06-01,9.221770010199,3.343414999137161,5.8783550110618386
2020-07-01,9.266531373611182,3.3513173451077267,5.9152140285034545
2020-08-01,9.27332139251202,3.4700957650943507,5.803225627417669
2020-09-01,8.370022930125538,3.2074229707288864,5.162599959396651
2020-10-01,8.69141784759162,2.95065667916224,5.74076116842938
2020-11-01,9.443577186146094,3.306321624143696,6.137255562002398
2020-12-01,9.113522873184598,3.2375377112142973,5.8759851619703
2021-01-01,9.516213812880231,3.0623159036721987,6.453897909208033
2021-02-01,9.659730432571122,3.226799349620763,6.4329310829503585
2021-03-01,8.900099028634756,3.3095312610610113,5.590567767573745
2021-04-01,9.143807896133426,3.2680927933827486,5.875715102750677
