date,term_loan_rate,term_deposit_rate,spread
2021-04-01,10.5323619407192,5.808701750622506,4.723660190096695
2021-05-01,10.510356815686803,5.871239652711876,4.6391171629749275
2021-06-01,10.525190763144124,5.779431790817559,4.745758972326565
2021-07-01,10.491077502767258,5.703329753009518,4.78774774975774
2021-08-01,10.468020586664473,5.781444412169067,4.686576174495405
2021-09-01,10.428344513313272,5.793305088561425,4.635039424751847
2021-10-01,10.625652295514431,5.775003712582525,4.850648582931906
2021-11-01,10.6113385569981,5.816020835536981,4.795317721461118
2021-12-01,10.518940783355491,5.854544791935808,4.664395991419683
2022-01-01,10.657527985066466,6.060952800702002,4.596575184364464
2022-02-01,10.622233038469847,6.086454893900934,4.535778144568913
2022-03-01,10.598771662967714,6.1514187485890846,4.447352914378629
2022-04-01,10.582875515140683,6.193130045043187,4.3897454700974965
2022-05-01,9.921861922230551,6.242390432407481,3.6794714898230705
2022-06-01,10.641000209155504,6.237590660712747,4.403409548442757
2022-07-01,10.601545668856414,6.270093531124391,4.331452137732023
2022-08-01,10.603778699243014,6.30378323299718,4.299995466245834
2022-09-01,10.599193565238563,6.366725056485688,4.232468508752875
2022-10-01,10.60565225974116,6.451013394347946,4.154638865393213
2022-11-01,10.613729341046758,6.5054378567129065,4.108291484333852
2022-12-01,10.623972527887314,6.627414022126798,3.9965585057605164
2023-01-01,10.65,6.710000000000001,3.9399999999999995
2023-02-01,10.66531014926086,6.83701971863938,3.82829043062148
2023-03-01,10.677118104724052,7.029435989065225,3.647682115658827
2023-04-01,10.691809419755652,7.099478333330128,3.5923310864255233
2023-05-01,10.721185168103617,7.197640464523991,3.523544703579626
2023-06-01,10.758058584433488,7.207197974240021,3.5508606101934674
2023-07-01,10.75063743248323,7.278320325292046,3.472317107191185
2023-08-01,10.753152713793568,7.246235439516874,3.5069172742766943
2023-09-01,11.303567410667789,7.3171855745679,3.9863818360998886
2023-10-01,11.319515262499518,7.309923827639811,4.009591434859707
2023-11-01,11.312767534786303,7.28381436787888,4.0289531669074234
2023-12-01,11.322756941175353,7.342033293551732,3.9807236476236207
2024-01-01,11.357711654094851,7.348293536860899,4.0094181172339525
2024-02-01,11.359895300310416,7.315834548302513,4.044060752007903
2024-03-01,11.334702333595594,7.300774335894579,4.0339279977010145
2024-04-01,11.376430202500485,7.28460065360381,4.0918295488966745
2024-05-01,11.387847063090188,7.214020608546254,4.173826454543934
2024-06-01,11.392337092035092,7.200835987817435,4.191501104217657
2024-07-01,11.417902068819574,7.083643985620339,4.334258083199235
2024-08-01,11.447318835144156,6.92840170727433,4.518917127869826
2024-09-01,11.445786542677414,6.775438074101838,4.670348468575576
2024-10-01,11.41939926656612,6.784933391895384,4.634465874670736
2024-11-01,11.424121991745196,6.738859391915147,4.685262599830049
2024-12-01,11.396880414789583,6.670848744387669,4.726031670401914
2025-01-01,10.907931930315312,6.547972008019684,4.359959922295628
2025-02-01,11.38414462266089,6.496859038764989,4.8872855838959
2025-03-01,11.358137769607833,6.4181360889424734,4.940001680665359
2025-04-01,11.337412423032646,6.346249056319188,4.991163366713458
2025-05-01,11.395416357206294,6.280485028583599,5.114931328622695
2025-06-01,11.400559887070154,6.39010498518551,5.010454901884644
2025-07-01,11.366930863719032,6.326558323999586,5.0403725397194465
2025-08-01,11.249168735164544,6.246646229320014,5.00252250584453
2025-09-01,11.109058155400668,6.199400178120226,4.909657977280442
2025-10-01,11.136882192129864,6.161202000092073,4.975680192037791
2025-11-01,11.07377202322074,5.839744233883126,5.234027789337615
2025-12-01,10.897059326388971,5.79548105424719,5.101578272141781
