Date,USD_Spread,KHR_Spread,P_crisis_USD,P_crisis_KHR,CRI_USD,CRI_KHR,CRI_System_LoanShare,CRI_System_Equal
2017-06-01,7.1420760975053525,12.038401801269002,3.8553394498319626e-05,1.5187073820754904e-11,0.19732658122145028,0.33333333334092685,0.22452793164534562,0.2653299572811886
2017-07-01,7.701630089077099,12.943192513956715,8.436521067800573e-05,2.9164448633878237e-12,0.19734948712954012,0.33333333333479154,0.22454625637059042,0.26534141023216584
2017-08-01,7.580277366180921,11.317462018672064,0.0005339403027212475,8.506340076763763e-11,0.19757427467556174,0.333333333375865,0.22472608641562242,0.2654538040257134
2017-09-01,6.9965983945487995,10.875595938224055,0.0003647879162751444,1.667554982986985e-13,0.1974896984823387,0.3333333333334167,0.22465842545255432,0.2654115159078777
2017-10-01,5.423311009444285,11.15893155920724,5.031348622919207e-05,2.6756374893466273e-14,0.1973324612673157,0.3333333333333467,0.22453263568052192,0.2653328973003312
2017-11-01,6.600893910592676,10.830799163601508,6.968481158775575e-08,8.704148513061227e-14,0.1973073393666069,0.33333333333337684,0.22451253815996092,0.26532033634999186
2017-12-01,6.611384717022452,10.208919880091596,1.1406700611837906e-05,2.2093438190040615e-14,0.19731300787450703,0.33333333333334436,0.22451707296627452,0.2653231706039257
2018-01-01,4.756408229749331,10.489846870072396,1.1882003856267254e-05,1.5543122344752192e-15,0.19731324552612925,0.3333333333333341,0.22451726308757022,0.26532328942973166
2018-02-01,4.042571404200893,10.68491908903242,2.46117004554236e-09,5.10702591327572e-15,0.19730730575478614,0.33333333333333587,0.2245125112704961,0.265320319544061
2018-03-01,7.009230160302738,8.71613740781211,4.754618920799203e-11,1.1879386363489175e-14,0.1973073045479742,0.33333333333333925,0.22451251030504726,0.2653203189406567
2018-04-01,6.199866485592179,9.19566016766166,5.265518171182482e-05,0.0,0.19733363211505703,0.3333333333333333,0.2245335723587123,0.26533348272419516
2018-05-01,6.163824964776113,9.32462233733182,2.25470857884158e-06,0.0,0.19730843187849054,0.3333333333333333,0.22451341216945908,0.2653208826059119
2018-06-01,5.546220839518918,8.741638613243017,1.937741078483768e-06,0.0,0.19730827339474036,0.3333333333333333,0.22451328538245896,0.26532080336403685
2018-07-01,6.055079177287716,7.531219282041187,1.2446683039790685e-07,0.0,0.19730736675761631,0.3333333333333333,0.22451256007275971,0.26532035004547483
2018-08-01,6.217916778266188,6.8880801171298405,1.2197066360242204e-06,0.0,0.19730791437751913,0.3333333333333333,0.22451299816868198,0.2653206238554262
2018-09-01,6.65190312347265,7.543087196850146,2.4315620357207024e-06,0.0,0.19730852030521898,0.3333333333333333,0.22451348291084183,0.26532092681927616
2018-10-01,6.655345067646177,7.95271743638652,1.3900726115512185e-05,0.0,0.19731425488725887,0.3333333333333333,0.22451807057647377,0.2653237941102961
2018-11-01,6.199332342683443,7.7142624104709645,1.4086477389985141e-05,0.0,0.1973143477628961,0.3333333333333333,0.22451814487698357,0.2653238405481147
2018-12-01,6.284875330665088,7.271700355090752,2.249667648501763e-06,0.0,0.19730842935802537,0.3333333333333333,0.22451341015308696,0.2653208813456793
2019-01-01,5.739834621976876,8.32402655868157,3.2109175789329925e-06,0.0,0.19730890998299058,0.3333333333333333,0.22451379465305915,0.26532112165816196
2019-02-01,6.0129392048444625,7.640551695979112,3.0339484791142013e-07,0.0,0.19730745622162507,0.3333333333333333,0.22451263164396673,0.2653203947774792
2019-03-01,6.425252917605821,6.048068174173338,1.0170238250450936e-06,0.0,0.19730781303611364,0.3333333333333333,0.2245129170955576,0.26532057318472346
